times,spread_mean,spread_median
0000,0.0014991695205479438,0.00041000000000046555
0001,0.0014963613013698584,0.00041000000000046555
0002,0.001507243150684908,0.00043000000000059657
0003,0.0015064726027397052,0.00042000000000008697
0004,0.001505659246575334,0.0004299999999997084
0005,0.0015051883561643983,0.00042000000000008697
0006,0.0015039982876712387,0.00042000000000008697
0007,0.001505102739726037,0.00042000000000008697
0008,0.001503527397260261,0.00042000000000008697
0009,0.0015009845890410836,0.00042000000000008697
0010,0.0015055308219177942,0.00042000000000008697
0011,0.001502945205479433,0.0004199999999996429
0012,0.0015000085616438336,0.00042000000000008697
0013,0.0014956506849315002,0.00042000000000008697
0014,0.0014939897260274131,0.0004299999999997084
0015,0.001496566780821916,0.00042000000000008697
0016,0.0014910616438356047,0.00042000000000008697
0017,0.0014897174657534228,0.0004299999999997084
0018,0.0014886301369862905,0.0004199999999991988
0019,0.0014840154109588962,0.00042000000000008697
0020,0.0014819948630136965,0.0004199999999996429
0021,0.001477619863013694,0.00042000000000008697
0022,0.0014832191780821842,0.0004299999999997084
0023,0.001482148972602731,0.0004249999999998977
0024,0.0014762157534246505,0.00042000000000008697
0025,0.0014764726027397322,0.00042000000000008697
0026,0.0014744092465753453,0.00042000000000008697
0027,0.001480539383561636,0.00042000000000008697
0028,0.001476857876712337,0.0004299999999997084
0029,0.0014791010273972635,0.00042000000000008697
0030,0.0014783133561643701,0.00042000000000008697
0031,0.0014760188356164312,0.00042000000000008697
0032,0.001477953767123294,0.0004299999999997084
0033,0.0014763184931506817,0.00042000000000008697
0034,0.0014762842465753504,0.00042000000000008697
0035,0.001475839041095897,0.0004299999999997084
0036,0.0014712414383561579,0.00042000000000008697
0037,0.0014705308219178036,0.00042000000000008697
0038,0.0014760445205479302,0.0004299999999997084
0039,0.0014738527397260186,0.0004249999999998977
0040,0.001472962328767127,0.00042000000000008697
0041,0.0014777054794520537,0.00042000000000008697
0042,0.0014738527397260201,0.00042000000000008697
0043,0.0014767636986301328,0.0004249999999998977
0044,0.0014750342465753422,0.0004299999999997084
0045,0.0014778938356164461,0.0004299999999997084
0046,0.001478270547945192,0.0004249999999998977
0047,0.0014775428082191642,0.00042000000000008697
0048,0.0014763441780821845,0.00042000000000008697
0049,0.0014780051369862868,0.0004299999999997084
0050,0.0014739041095890525,0.0004299999999997084
0051,0.0014704280821917664,0.00042000000000008697
0052,0.0014726369863013683,0.0004299999999997084
0053,0.0014719691780821806,0.0004299999999997084
0054,0.0014708740359897039,0.00043000000000059657
0055,0.0014727506426735137,0.0004299999999997084
0056,0.0014687756849315063,0.0004299999999997084
0057,0.0014675684931506844,0.0004249999999998977
0058,0.0014656164383561633,0.00042000000000008697
0059,0.0014664640410958967,0.00042000000000008697
0100,0.0015057759336099589,0.0004500000000007276
0101,0.0015053609958506089,0.0004499999999998394
0102,0.0015071203319502204,0.0004499999999998394
0103,0.0015067053941908571,0.00045999999999946084
0104,0.0015090041493775908,0.0004499999999998394
0105,0.0015106804979253014,0.0004499999999998394
0106,0.0015107800829875374,0.0004499999999998394
0107,0.0015096099585062326,0.00045999999999946084
0108,0.0015092116182572467,0.00045999999999946084
0109,0.0015133858921161918,0.0004500000000007276
0110,0.0015146224066390028,0.00045999999999946084
0111,0.0015102655601659794,0.0004499999999998394
0112,0.0015107053941908768,0.0004499999999998394
0113,0.0015129734219268979,0.00045999999999946084
0114,0.001511868770764124,0.000440000000000218
0115,0.0015138589211618112,0.0004499999999998394
0116,0.0015186970954356662,0.00045999999999946084
0117,0.0015150207468879783,0.0004499999999998394
0118,0.0015175166112956753,0.0004550000000000942
0119,0.0015176099585062141,0.0004499999999998394
0120,0.001514257261410778,0.00045999999999946084
0121,0.0015114190871369226,0.0004499999999998394
0122,0.0015109709543568402,0.0004499999999998394
0123,0.0015094854771784253,0.00045999999999946084
0124,0.001513900414937755,0.0004499999999998394
0125,0.0015135352697095384,0.0004499999999998394
0126,0.0015102076411960149,0.0004499999999998394
0127,0.0015097176079734245,0.0004499999999998394
0128,0.0015130788381742602,0.0004499999999998394
0129,0.0015084481327800876,0.0004499999999998394
0130,0.0015113029045643195,0.00045999999999946084
0131,0.0015119834024896225,0.000460000000000349
0132,0.0015153156146179402,0.0004500000000002835
0133,0.0015098172757475063,0.0004500000000007276
0134,0.0015132225913621295,0.0004499999999998394
0135,0.00151271369294607,0.0004499999999998394
0136,0.0015198172757475128,0.0004550000000000942
0137,0.0015194601328903613,0.0004550000000000942
0138,0.0015220829875518442,0.00046999999999997044
0139,0.001520879668049782,0.000460000000000349
0140,0.0015176265560165906,0.00046999999999997044
0141,0.0015202074688796681,0.000460000000000349
0142,0.0015191188694929283,0.000460000000000349
0143,0.0015198672199170048,0.0004499999999998394
0144,0.0015183720930232478,0.00045999999999946084
0145,0.0015141362126245683,0.0004499999999998394
0146,0.0015181561461793786,0.000460000000000349
0147,0.0015192365145228275,0.000460000000000349
0148,0.0015210373443983304,0.000460000000000349
0149,0.0015192358803986703,0.0004550000000000942
0150,0.0015168381742738687,0.000460000000000349
0151,0.001523920265780729,0.000460000000000349
0152,0.001519203319502065,0.0004499999999998394
0153,0.0015216029900332103,0.000460000000000349
0154,0.0015208139534883757,0.0004499999999998394
0155,0.0015223983402489721,0.000460000000000349
0156,0.0015245892116182427,0.000460000000000349
0157,0.0015258803986711073,0.000460000000000349
0158,0.001521078838174272,0.00045999999999946084
0159,0.0015769792531120364,0.00048000000000048004
0200,0.0015809649871904332,0.00048000000000048004
0201,0.0015781810418445718,0.0004900000000001015
0202,0.001579504696840292,0.0004900000000001015
0203,0.0015758753202391148,0.00047999999999959186
0204,0.0015731511528608072,0.0004900000000001015
0205,0.0015725448334756665,0.0004900000000001015
0206,0.0015725619128949648,0.0004900000000001015
0207,0.0015674466268146962,0.00047999999999959186
0208,0.0015653800170794274,0.00047999999999959186
0209,0.0015618701964133202,0.00047999999999959186
0210,0.0015657643040136457,0.0004900000000001015
0211,0.0015647309991460275,0.00047999999999959186
0212,0.0015645004269854957,0.00047999999999959186
0213,0.0015665414175917941,0.00047999999999959186
0214,0.0015648249359521689,0.00046999999999997044
0215,0.0015683091374893135,0.00047999999999959186
0216,0.0015656276686592697,0.00046999999999997044
0217,0.0015722117847992924,0.00048000000000048004
0218,0.0015709735269000796,0.0004900000000001015
0219,0.001562211784799306,0.00046999999999997044
0220,0.0015648420153714755,0.00048000000000048004
0221,0.0015606831767719753,0.00047999999999959186
0222,0.001563017094017092,0.00047999999999959186
0223,0.0015613151152860777,0.000460000000000349
0224,0.001563162393162381,0.00046999999999997044
0225,0.0015664071856287462,0.00046999999999997044
0226,0.0015648847139197164,0.00046999999999997044
0227,0.0015657643040136685,0.000460000000000349
0228,0.0015654056362083676,0.00047999999999959186
0229,0.0015641673783091262,0.00046999999999997044
0230,0.001568326216908618,0.00046999999999997044
0231,0.001571443210930829,0.00046999999999997044
0232,0.0015774466268146908,0.00047999999999959186
0233,0.0015740649017933286,0.00048000000000048004
0234,0.0015716140051238367,0.0004900000000001015
0235,0.0015728693424423552,0.00046999999999997044
0236,0.0015835781383433064,0.00047999999999959186
0237,0.0015733902647310036,0.00046999999999997044
0238,0.0015781468830059842,0.00048000000000048004
0239,0.001580802732707078,0.00047999999999959186
0240,0.0015767805294620131,0.00047999999999959186
0241,0.001577412467976088,0.00047999999999959186
0242,0.0015781298035866865,0.00046999999999997044
0243,0.0015802564102564106,0.0004900000000001015
0244,0.001581229718189572,0.0004900000000001015
0245,0.0015799743808710429,0.00047999999999959186
0246,0.00158021349274125,0.0004899999999992133
0247,0.001580649017933393,0.00047999999999959186
0248,0.0015800256191289524,0.00048000000000048004
0249,0.00158356959863365,0.0004900000000001015
0250,0.0015847309991460152,0.0004900000000001015
0251,0.0015774551665243208,0.00047999999999959186
0252,0.0015781895815542221,0.0004700000000008586
0253,0.001581545687446635,0.00047999999999959186
0254,0.0015775149444918857,0.00046999999999997044
0255,0.0015811623931623988,0.00046999999999997044
0256,0.001577301451750638,0.00048000000000048004
0257,0.0015759607173356095,0.00048000000000048004
0258,0.0015795644748078388,0.0004899999999992133
0259,0.001595456874466255,0.0004999999999997229
0300,0.0015438257261410856,0.0004900000000001015
0301,0.0015448298755186675,0.0004900000000001015
0302,0.0015425892116182702,0.0004900000000001015
0303,0.0015449169435216065,0.0004900000000001015
0304,0.0015414937759336165,0.0004900000000001015
0305,0.0015443153526970843,0.0004900000000001015
0306,0.00154342738589211,0.00048000000000048004
0307,0.0015497261410788278,0.0004999999999997229
0308,0.0015515850622406541,0.0004900000000001015
0309,0.0015553073089701077,0.00047999999999959186
0310,0.0015498920265780624,0.0004900000000001015
0311,0.0015542157676348427,0.0004899999999992133
0312,0.0015507385892116101,0.00048000000000048004
0313,0.001549136929460567,0.0004999999999997229
0314,0.0015474439834024848,0.0004900000000001015
0315,0.001542821576763478,0.0004999999999997229
0316,0.0015389543568464792,0.0004900000000001015
0317,0.0015375269709543581,0.0004900000000001015
0318,0.0015334771784232364,0.00048000000000048004
0319,0.0015343983402489718,0.0004900000000001015
0320,0.001525834024896248,0.0004900000000001015
0321,0.0015309460580912794,0.00048000000000048004
0322,0.0015359253112033062,0.0004900000000001015
0323,0.0015289294605809035,0.00048000000000048004
0324,0.001524082987551854,0.00047999999999959186
0325,0.0015227883817427303,0.0004900000000001015
0326,0.0015223983402489639,0.00048000000000048004
0327,0.0015179668049792503,0.00046999999999997044
0328,0.0015212863070539293,0.00048000000000048004
0329,0.0015234937759336117,0.00048000000000048004
0330,0.0015325643153526864,0.0004999999999997229
0331,0.0015315269709543354,0.0005099999999993443
0332,0.0015311535269709499,0.0005000000000006111
0333,0.0015268936877076366,0.0004999999999997229
0334,0.0015324438902743049,0.0004999999999997229
0335,0.0015339834024896183,0.0005000000000006111
0336,0.0015345477178423175,0.0004999999999997229
0337,0.0015308547717842445,0.0004999999999997229
0338,0.0015342691029900262,0.0005000000000006111
0339,0.0015360548172757356,0.0004999999999997229
0340,0.0015396929460580783,0.0005100000000002325
0341,0.0015406970954356882,0.0005100000000002325
0342,0.001542373443983401,0.0004999999999997229
0343,0.0015444647302904559,0.0005099999999993443
0344,0.00153979253112033,0.0005000000000006111
0345,0.0015406141078838057,0.0005199999999998539
0346,0.0015446141078838084,0.0005100000000002325
0347,0.0015403651452282252,0.0005100000000002325
0348,0.0015449709543568393,0.0005100000000002325
0349,0.001543933609958498,0.0005100000000002325
0350,0.0015458091286307167,0.0005099999999993443
0351,0.0015508962655601762,0.0005000000000006111
0352,0.001554854771784221,0.0005100000000002325
0353,0.0015525560165974947,0.0005300000000003635
0354,0.0015516597510373473,0.0005199999999998539
0355,0.0015520414937759256,0.0005200000000007421
0356,0.0015552946058091383,0.0005299999999994753
0357,0.0015535850622406587,0.0005299999999994753
0358,0.0015552199170124415,0.0005199999999998539
0359,0.0015690788381742592,0.0005499999999996064
0400,0.0016342808510638176,0.0005999999999994898
0401,0.0016230042553191345,0.000580000000000247
0402,0.0016311999999999768,0.0005999999999994898
0403,0.0016274978723404253,0.0005899999999998684
0404,0.001636578723404244,0.000580000000000247
0405,0.0016380510638297752,0.000600000000000378
0406,0.0016383659574467921,0.0005900000000007566
0407,0.0016450809889172926,0.0005999999999994898
0408,0.0016468255319148767,0.000600000000000378
0409,0.0016412340425531959,0.000600000000000378
0410,0.0016497531914893481,0.000620000000000509
0411,0.0016485677749360553,0.0006099999999999994
0412,0.0016519522591645246,0.0006099999999999994
0413,0.0016558006814309928,0.0006199999999996209
0414,0.001655795744680844,0.0006300000000001305
0415,0.0016694974446337229,0.0006399999999997519
0416,0.0016632708688245276,0.0006399999999997519
0417,0.001671906382978721,0.0006500000000002615
0418,0.001669999999999997,0.0006400000000006401
0419,0.001670340425531902,0.0006400000000006401
0420,0.0016735349233390183,0.0006699999999999484
0421,0.0016770017035775112,0.0006500000000002615
0422,0.0016733560477001782,0.0006599999999998829
0423,0.0016697361702127684,0.0006599999999998829
0424,0.001677943686006828,0.0006599999999998829
0425,0.001680775788576284,0.0006599999999998829
0426,0.0016815771526001678,0.0006499999999993733
0427,0.0016794027303754266,0.0006500000000002615
0428,0.0016773191489361631,0.0006599999999998829
0429,0.0016872425531914844,0.0006899999999996353
0430,0.0017228851063829714,0.000740000000000407
0431,0.001735651063829763,0.0007700000000001594
0432,0.0017424701873935248,0.0007700000000001594
0433,0.001747436115843283,0.0007899999999994023
0434,0.0017450895140664825,0.0007900000000002905
0435,0.0017569965870307164,0.0008299999999996643
0436,0.001755868824531518,0.0008200000000000429
0437,0.0017621928327644953,0.0008499999999997954
0438,0.0017708098891730682,0.0008500000000006835
0439,0.001779001706484635,0.000860000000000305
0440,0.0017940699658703062,0.0008900000000000574
0441,0.0018043441226575912,0.0008799999999999919
0442,0.0018053407155025408,0.0009049999999999336
0443,0.001813716965046889,0.0008899999999991692
0444,0.0018270357751277624,0.0009199999999998099
0445,0.0018462127659574406,0.0009499999999995623
0446,0.0018691645353793552,0.000980000000000203
0447,0.0018805631399317314,0.000980000000000203
0448,0.001893506382978722,0.0010199999999995768
0449,0.0018926535836177338,0.0010099999999999554
0450,0.0019340851063829757,0.0010699999999994603
0451,0.001959761702127654,0.001140000000000363
0452,0.0019704255319148724,0.0011499999999999844
0453,0.001997206132879031,0.001234999999999875
0454,0.0019840851063829775,0.0012100000000003774
0455,0.0020321276595744626,0.0012699999999998823
0456,0.0020772851063829622,0.0013399999999998968
0457,0.002101320272572396,0.0013649999999998386
0458,0.002264178723404246,0.0016400000000000858
0459,0.003024787052810893,0.0030399999999994876
0500,0.0030471864406779615,0.003155000000000463
0501,0.003062201365187712,0.0032199999999997786
0502,0.0030899232736572983,0.0032600000000000406
0503,0.00307395051194539,0.0032399999999999096
0504,0.0033958340318524724,0.003289999999999793
0505,0.003261454849498323,0.002969999999999917
0506,0.003328525963149075,0.003150000000000208
0507,0.0033375314861460916,0.0031600000000002737
0508,0.003351628883291338,0.0031799999999995165
0509,0.0033577983193277252,0.0031850000000002154
0510,0.0033153768844221073,0.002955000000000041
0511,0.003308320738874895,0.0029799999999999827
0512,0.0032954606365159017,0.00301499999999999
0513,0.0033271356783919335,0.003049999999999997
0514,0.003344283319362951,0.0030599999999996186
0515,0.003349138075313798,0.0031399999999992545
0516,0.003331585570469783,0.0030599999999996186
0517,0.0033535882352940948,0.003210000000000157
0518,0.0033418723761544623,0.0031200000000000117
0519,0.003369278523489925,0.0031650000000000844
0520,0.0033617099748532863,0.0030999999999998806
0521,0.0033583053691274966,0.0030850000000000044
0522,0.003355472175379431,0.003109999999999946
0523,0.003388775167785229,0.003135000000000332
0524,0.0033774201680672133,0.0031650000000000844
0525,0.003389422110552754,0.0032600000000000406
0526,0.003379924686192459,0.0032399999999999096
0527,0.0033723031825795705,0.0032399999999999096
0528,0.003393227424749174,0.00325500000000023
0529,0.0033858661087866203,0.003230000000000288
0530,0.0032493901420217086,0.002930000000000099
0531,0.003302274247491644,0.0030399999999994876
0532,0.0033354187604690074,0.0030399999999994876
0533,0.003343227158424132,0.0030399999999994876
0534,0.003326320201173518,0.0030399999999994876
0535,0.0033456365159128996,0.0030399999999994876
0536,0.0033356187290969896,0.0029799999999999827
0537,0.0033231323283081904,0.0029849999999997934
0538,0.003344233025984907,0.003029999999999866
0539,0.0033418791946308794,0.0029599999999998516
0540,0.003324594142259425,0.00295000000000023
0541,0.0033283808724832104,0.0029799999999999827
0542,0.003364055415617131,0.0030200000000002447
0543,0.003375239294710336,0.0030399999999994876
0544,0.0033567057837384723,0.0029900000000004923
0545,0.003336395641240566,0.0030200000000002447
0546,0.0033630478589420677,0.0030399999999994876
0547,0.0033631380753138002,0.0030300000000007543
0548,0.00339651299245599,0.0030599999999996186
0549,0.003391889168765746,0.003090000000000259
0550,0.0034213389121338844,0.003149999999999764
0551,0.003443637123745813,0.0031999999999996476
0552,0.0034458577405857517,0.0031999999999996476
0553,0.0034792546063651553,0.0032399999999999096
0554,0.003501959798994979,0.0032450000000006085
0555,0.0035014536340852156,0.0032500000000004192
0556,0.003541371237458196,0.003270000000000106
0557,0.0035374498327759023,0.0032500000000004192
0558,0.0036215275459098475,0.003350000000000186
0559,0.003954296545914068,0.00387000000000004
0600,0.0037492367736340114,0.0036199999999997345
0601,0.003748885987815503,0.0035999999999996035
0602,0.0037567188859878252,0.003610000000000113
0603,0.003752665505226474,0.003635000000000055
0604,0.003948543103448278,0.003689999999999749
0605,0.0038520395869191064,0.003610000000000113
0606,0.0038536819360414773,0.003610000000000113
0607,0.0038401207937877467,0.0035600000000002296
0608,0.0038909137931034464,0.0036000000000000476
0609,0.0038705867126833443,0.00354999999999972
0610,0.003829742046431647,0.0035600000000002296
0611,0.003806549053356267,0.0035199999999999676
0612,0.0037702411714039506,0.0034799999999997056
0613,0.003750111972437552,0.003449999999999953
0614,0.0037564969801553005,0.00338999999999956
0615,0.003688992248061997,0.003350000000000186
0616,0.0037016293103448246,0.003354999999999997
0617,0.0036852717860224255,0.0033200000000004337
0618,0.0037231007751937855,0.003330000000000055
0619,0.0036810344827586136,0.003294999999999604
0620,0.0036444943820224582,0.003289999999999793
0621,0.0036448748921484022,0.0032800000000001717
0622,0.0036252890422778152,0.003249999999999531
0623,0.003629835924006909,0.003274999999999917
0624,0.003604222797927463,0.0032450000000001644
0625,0.0036506351931330423,0.0032600000000000406
0626,0.003606506437768238,0.003169999999999895
0627,0.003577701543739275,0.003155000000000019
0628,0.0035727491408934697,0.0031500000000006523
0629,0.003571408934707903,0.003134999999999888
0630,0.0034813230240549795,0.003090000000000259
0631,0.0034961835334476775,0.0030800000000001937
0632,0.0034832560137456957,0.003049999999999997
0633,0.003453524871355054,0.003114999999999757
0634,0.0034648409286328428,0.0030600000000005068
0635,0.003451285347043709,0.003029999999999866
0636,0.0034388831615120253,0.003029999999999866
0637,0.0034344682675814748,0.0030249999999996113
0638,0.0034186437768240255,0.003029999999999866
0639,0.0034051759656652217,0.0030000000000001137
0640,0.003414037639007672,0.0030200000000002447
0641,0.003399846022241226,0.0029599999999998516
0642,0.0034027311643835536,0.002955000000000041
0643,0.003394970059880222,0.0029199999999995896
0644,0.0033977587681779204,0.0029599999999998516
0645,0.003340547476475596,0.002889999999999837
0646,0.0033876475620187975,0.002930000000000099
0647,0.003390111111111095,0.002955000000000041
0648,0.0033886997433703967,0.0029700000000003612
0649,0.0033805902480752758,0.002969999999999473
0650,0.0033998034188034015,0.002994999999999859
0651,0.0033868835616438437,0.0029799999999999827
0652,0.0034122241231822137,0.0030000000000001137
0653,0.0034300342172797218,0.0029999999999992255
0654,0.0034290248075277904,0.0030399999999994876
0655,0.003418063410454143,0.0030199999999993565
0656,0.0034091002570694117,0.003009999999999735
0657,0.003405599315068481,0.003029999999999866
0658,0.0034752694610778534,0.003090000000000259
0659,0.0035097519247219815,0.0031600000000002737
0700,0.0032239285714285716,0.0028000000000001357
0701,0.0032349086378737546,0.002769999999999939
0702,0.0032151162790697648,0.002794999999999881
0703,0.0032269933554817,0.0027600000000003178
0704,0.0031952906976744134,0.0026999999999999247
0705,0.0031677639235245195,0.002709999999999546
0706,0.0031397508305648003,0.002660000000000551
0707,0.0031351993355481526,0.0026300000000003543
0708,0.0031415116279069713,0.002594999999999903
0709,0.0031535993349958327,0.0025800000000000267
0710,0.0030539285714285733,0.0025649999999997064
0711,0.003026611295681047,0.0025400000000002088
0712,0.0030179634247713854,0.0025399999999997647
0713,0.002988686616791342,0.002449999999999619
0714,0.0029724335548172616,0.00246999999999975
0715,0.002956852159468416,0.0024300000000003763
0716,0.0029699168744804698,0.0024500000000005073
0717,0.0029437489609310022,0.0024600000000001288
0718,0.002938096425602663,0.0024399999999999977
0719,0.0029284788029925145,0.0024199999999998667
0720,0.00292226556016597,0.0024199999999998667
0721,0.002871615320566183,0.002380000000000493
0722,0.0028914713216957604,0.0023699999999999832
0723,0.002855926849542805,0.0023799999999996047
0724,0.002845558333333308,0.0024100000000002453
0725,0.0028077204658901707,0.0023650000000001725
0726,0.0028299999999999974,0.002360000000000362
0727,0.002817268942547873,0.0022999999999999687
0728,0.002835083333333311,0.0023599999999994736
0729,0.002800739202657805,0.0022900000000003473
0730,0.002806392352452199,0.002349999999999852
0731,0.002795965058236271,0.0022999999999999687
0732,0.002760108063175395,0.0022999999999999687
0733,0.002720889443058996,0.0022299999999999542
0734,0.0027081765195670266,0.002200000000000202
0735,0.0027022508305647643,0.002195000000000391
0736,0.002678926788685513,0.0021450000000000635
0737,0.0026594518272425173,0.002140000000000697
0738,0.002645244813278014,0.002140000000000697
0739,0.002643732335827088,0.0020899999999999253
0740,0.002612371048252907,0.0021049999999998015
0741,0.002578894430590195,0.0019999999999997797
0742,0.0025602743142144548,0.0019999999999997797
0743,0.002551831806827647,0.0019599999999995177
0744,0.002536691604322515,0.0019200000000001438
0745,0.002476852159468439,0.0018200000000003769
0746,0.0024241230257688933,0.0018000000000002458
0747,0.00241796342477139,0.0017700000000004934
0748,0.0023987104825291053,0.0017399999999998528
0749,0.0023974356846472853,0.0017300000000002314
0750,0.0023733443983402444,0.0016699999999998383
0751,0.002362416943521592,0.0016350000000002751
0752,0.002319850622406645,0.0015599999999995617
0753,0.002269542809642545,0.0015100000000005664
0754,0.002264966777408639,0.0015499999999999403
0755,0.0022331421446384054,0.0014900000000004354
0756,0.0022185797342192627,0.0015000000000000568
0757,0.0022164534883720895,0.0014900000000004354
0758,0.0022178239202657792,0.0014900000000004354
0759,0.0022139036544850305,0.0014900000000004354
0800,0.001994963680387411,0.0012100000000003774
0801,0.0019688458434221033,0.0011899999999993582
0802,0.0019429943502824903,0.0011300000000007415
